"Stock","Avg","Stdev","Sharpe","Sortino","Pos","Neg"
"CNX_NIFTY.NS",0.144865674868004,0.134743475145104,0.557125685899703,0.592668575351562,33,26
"NIFTY_BANK.NS",0.218961493140341,0.209620636250585,0.71159439238009,0.755154202775101,37,22
"NIFTY_IT.NS",0.130626877106053,0.177951801796884,0.341835556788615,0.380083701322422,28,31
"NIFTY_INFRA.NS",0.0846728808156701,0.205069186313337,0.072542624398293,0.0812494423325764,28,31
"NIFTY_PSE.NS",0.0811839459618346,0.198089508964745,0.0574857404820117,0.0662919752411852,25,34
"NIFTY_CPSE.NS",0.0692799777079857,0.203270032527933,-0.00254167396377755,-0.00254309385627014,31,28
"NIFTY_MIDCAP_50.NS",0.211149862938561,0.217008464636646,0.651372006700116,0.668652720391604,36,23
"OFSS.NS",0.112704463624115,0.191403900008801,0.224174323328126,0.263294481359952,27,32
"ACC.NS",0.0945146525936972,0.259688109619791,0.0951835213888256,0.101344411135524,31,28
"ADANIENT.NS",0.10172399630547,1.08035207533678,0.0295527478282849,0.0215455084793573,34,25
"AJANTPHARM.NS",0.303955588408759,0.37132156899223,0.630609649708716,0.779619469706948,29,30
"ALBK.NS",-0.108336663656932,0.427964685506994,-0.416233613535618,-0.42777403578257,24,35
"AMARAJABAT.NS",0.222298895819702,0.243377032308651,0.626609136103772,0.696193140459905,33,26
"ANDHRABANK.NS",-0.0744950591468461,0.383284010276596,-0.376461524966816,-0.401729835087479,25,34
"APOLLOHOSP.NS",0.0528519234975537,0.269948721074763,-0.0627700708944333,-0.0644261567178157,27,32
"ARVIND.NS",0.339093386556445,0.366735378284339,0.73430811054824,0.726903805988796,38,21
"AUROPHARMA.NS",0.401665501897836,0.360588554590246,0.92035333294945,1.09969847481979,34,25
"AXISBANK.NS",0.245510979500819,0.281900977856616,0.623319425776931,0.634246619698913,38,21
"BAJFINANCE.NS",0.654475366286237,0.283208494190935,2.06448166076113,2.6033773737391,44,15
"BANKBARODA.NS",0.101061503514439,0.38239448125145,0.0817608024960016,0.0947934762293679,26,33
"BANKINDIA.NS",-0.0823188604015911,0.491631240303594,-0.309409719701568,-0.329027141970603,26,33
"BEML.NS",0.366467902125025,0.537538924067361,0.551906596871057,0.650129009427437,33,26
"BHARATFORG.NS",0.351517328688788,0.329992959596295,0.853717319230569,0.932866314647322,34,25
"BHARTIARTL.NS",0.0467502854027882,0.273894384809612,-0.0841431578471746,-0.0818413999437756,31,28
"BOSCHLTD.NS",0.185701325481796,0.303327034749733,0.382111346323443,0.490881991206473,28,31
"BPCL.NS",0.27507666943176,0.287398331014514,0.714270138068806,0.781779653994849,34,25
"CADILAHC.NS",0.229117225038982,0.284036092414898,0.560916747682125,0.561926727766519,36,23
"CESC.NS",0.234115876518685,0.309356936817761,0.531163950457027,0.572429960852079,34,25
"CIPLA.NS",0.0895401743604002,0.252777096537278,0.078106564137271,0.0784285585766366,32,27
"COLPAL.NS",0.144555143967716,0.167662632430746,0.445886593969095,0.487466473581757,33,26
"CONCOR.NS",0.177954184766139,0.252000183162031,0.429196358318986,0.471723916121964,32,27
"CUMMINSIND.NS",0.147123639482964,0.271213012283967,0.285115433712016,0.303092348741022,31,28
"DABUR.NS",0.222086295760496,0.1828276531595,0.832968477533095,0.847763204923221,38,21
"DCBBANK.NS",0.275917652378469,0.388087335197632,0.531120214000863,0.510254328209941,29,26
"DISHTV.NS",0.0708657294348095,0.351078128446073,0.00304520700922994,0.00309223276077734,29,30
"DIVISLAB.NS",0.210552832920443,0.347183504071017,0.405423090131533,0.342521372518563,36,23
"DLF.NS",0.123039168984195,0.480444895021977,0.110819254567126,0.127780304572802,27,32
"DRREDDY.NS",0.0162604153423396,0.291348466396845,-0.183753184552608,-0.162770876733224,30,29
"EICHERMOT.NS",0.424249142322771,0.266781769469528,1.3286234631785,1.67585721455483,39,20
"ASHOKLEY.NS",0.445942205535591,0.388756566849379,0.967560714733978,1.34773568890126,36,23
"APOLLOTYRE.NS",0.279876852116774,0.367160877740685,0.572174872094813,0.6413281482927,31,28
"ENGINERSIN.NS",0.1020412444978,0.418069117758051,0.077127487467713,0.0782382436375274,31,28
"EXIDEIND.NS",0.17403175376794,0.24471874355084,0.425938481042452,0.407446575126037,32,27
"FEDERALBNK.NS",0.225354615775526,0.363935476669819,0.427432888218749,0.509557115248317,31,28
"GRANULES.NS",0.434878607780449,0.451119479291301,0.809280025984928,0.909924972404411,35,24
"HAVELLS.NS",0.366028043913103,0.291658555780864,1.01567882780849,1.38753506271335,31,28
"HEXAWARE.NS",0.287900917259247,0.313210525337335,0.69635046002067,0.805736379011105,35,24
"HINDPETRO.NS",0.405603079247812,0.347883278048653,0.965284842876435,1.08745893788243,37,22
"HINDUNILVR.NS",0.230363261425291,0.18643128371788,0.861264452863998,1.17393363292107,33,26
"HINDZINC.NS",0.232957658335951,0.26929019629121,0.605892961295298,0.591289641297022,36,23
"ICIL.NS",0.555550934773162,0.592778271926676,0.819453637086027,1.06447693134716,33,26
"IDBI.NS",0.0193266086523352,0.439341222040793,-0.114876575820734,-0.109528019830899,29,30
"BRITANNIA.NS",0.434596687019122,0.222750742334683,1.6377052634632,1.7169162519765,43,16
"IDEA.NS",-0.246691262343641,0.380236324205047,-0.832345218102438,-0.810047396349399,23,36
"INDUSINDBK.NS",0.338753925795252,0.243098512108862,1.10637164993232,1.25023313774846,39,20
"INFRATEL.NS",0.160556402577502,0.275989355182322,0.328852461212741,0.327832535501624,32,27
"INFY.NS",0.161009518666504,0.223265347294321,0.408540312747164,0.359318047124005,36,23
"BHEL.NS",-0.0173889307774209,0.436293331739754,-0.199832425325044,-0.194881623846021,27,32
"JETAIRWAYS.NS",-0.0487900886328728,0.579466313165906,-0.204648156063213,-0.217812156355559,25,34
"CAPF.NS",0.27467188266202,0.357910346548277,0.572420609743696,0.638435220821959,34,25
"JINDALSTEL.NS",-0.0120687825615492,0.549955012368532,-0.148858369462352,-0.15126669988897,28,31
"CENTURYTEX.NS",0.292588526623878,0.411378327131911,0.54157423488953,0.560307294750127,34,25
"ADANIPORTS.NS",0.211656536368334,0.321605930143928,0.441098559493505,0.455317668914095,32,27
"JSWENERGY.NS",0.119465788979611,0.393017428481417,0.126379039510411,0.137484802637019,28,31
"JUSTDIAL.NS",-0.0832969621470715,0.541233452374199,-0.282860538890903,-0.315356034768996,24,35
"KOTAKBANK.NS",0.272030367537939,0.191580934151341,1.05560474781329,1.15792079689435,37,22
"KSCL.NS",0.166937009070095,0.441936725374759,0.219806093576954,0.208222772711401,32,27
"L&TFH.NS",0.217663665736059,0.330579752552704,0.44729612366446,0.52349798843712,30,29
"LT.NS",0.203779520113679,0.269388451780899,0.497359465005473,0.571925095074443,32,27
"MARICO.NS",0.259928374718612,0.181290721217661,1.04876713813201,1.39843808474961,33,26
"MARUTI.NS",0.392219980500296,0.264364307448005,1.21961757907289,1.26699297174295,38,21
"MCDOWELL-N.NS",-0.28294007564222,0.795639316779624,-0.443337442055039,-0.335150911420167,28,31
"MINDTREE.NS",0.280554825514165,0.361218946353512,0.583463862525707,0.646287558657984,34,25
"MRF.NS",0.349336808343139,0.308467652586148,0.906222037034472,1.39727822796092,31,28
"NMDC.NS",0.0501927980111861,0.299432372605,-0.0654699612989163,-0.0717020874414735,27,32
"ORIENTBANK.NS",-0.0988443618736778,0.508140866777206,-0.331878415527828,-0.326210108078713,27,32
"COALINDIA.NS",0.0684655232709736,0.243635771524473,-0.00546348583369177,-0.00615801468404904,28,31
"PAGEIND.NS",0.425714049615168,0.320985053828152,1.108828655768,0.998965173201618,41,18
"PETRONET.NS",0.299057511061809,0.226184802691055,1.01359987265668,1.10825616822459,37,22
"POWERGRID.NS",0.163729697881614,0.20525750264779,0.457635276726131,0.501369333185661,32,27
"PTC.NS",0.140314691307895,0.31032356848431,0.22724045033074,0.230852920149757,32,27
"RECLTD.NS",0.107553153563996,0.374844496999015,0.100725847675489,0.107932711812671,30,29
"AMBUJACEM.NS",0.0714274456957412,0.257981823477567,0.00632146023498778,0.00632735467391121,30,29
"RELIANCE.NS",0.238943720339237,0.260976399941539,0.648131771761158,0.820712064430453,31,28
"RPOWER.NS",-0.119881514434996,0.378136936396548,-0.50161229976582,-0.498156085957344,26,33
"SINTEX.NS",-0.0710510081705307,0.876014740522368,-0.160782262572227,-0.149276094305222,25,34
"SYNDIBANK.NS",-0.0872011249519908,0.456878062277352,-0.343631620276751,-0.357620202976611,26,33
"DHFL.NS",0.542305965819861,0.419441349278431,1.12652065127924,1.47534870590841,34,25
"TATACHEM.NS",0.266547054235225,0.268571965779142,0.732579924368363,0.800241269421425,34,25
"TATACOMM.NS",0.224511711063863,0.305490635128157,0.506447888792662,0.61277286802629,32,27
"TATAELXSI.NS",0.568560626439411,0.436697171372094,1.14212785261472,1.99608336508044,32,27
"EQUITAS.NS",0.0527319924456591,0.296125731946613,-0.0576263038657363,-0.0595561010387406,12,16
"TATASTEEL.NS",0.183137499198155,0.345004307907229,0.328520174221574,0.356416769197233,31,28
"ASIANPAINT.NS",0.231264415552918,0.229812567298018,0.702606448350801,0.971644273990649,30,29
"GODREJCP.NS",0.259656501810147,0.22020541619114,0.862194405736455,0.843524709247713,39,20
"GODREJIND.NS",0.183155925049499,0.266399182995665,0.425524207384919,0.502025755390675,30,29
"GRASIM.NS",0.146922638232967,0.238648818526295,0.323177859634747,0.355156218365884,30,29
"HDFC.NS",0.201081893764159,0.20611952384823,0.636937576100498,0.674387988218381,34,25
"BAJAJFINSV.NS",0.491315743597842,0.291295213947661,1.44705130588345,1.8166574162143,38,21
"TITAN.NS",0.279546188971706,0.302559723397285,0.693250121857793,0.781702518755492,34,25
"TORNTPHARM.NS",0.303956737396829,0.25828132840714,0.906608754816507,0.958443017861061,37,22
"HDFCBANK.NS",0.260850343156007,0.172168764621128,1.10968862278334,1.32168811593477,36,23
"TORNTPOWER.NS",0.280784509961728,0.43699219262604,0.482818433978304,0.589417500087015,32,27
"HEROMOTOCO.NS",0.122785565746847,0.217406777328714,0.243731784908669,0.300606229732513,27,32
"TV18BRDCST.NS",0.172700161415059,0.395586437194213,0.26012908401928,0.29209643320566,30,29
"HINDALCO.NS",0.15964262530701,0.398856360763836,0.225259041319213,0.245536987394278,29,30
"TVSMOTOR.NS",0.56645876899562,0.398819696184016,1.24533003231912,1.71640797412567,37,22
"ULTRACEMCO.NS",0.187125914011282,0.252343346182441,0.464958921758831,0.537769315324982,32,27
"VOLTAS.NS",0.440382739905148,0.386040740335196,0.959966338594452,1.00399171706461,37,22
"BALRAMCHIN.NS",0.128234159231711,0.504211865162007,0.115898770759106,0.112429674485429,30,29
"ICICIBANK.NS",0.166606571314758,0.289698865138337,0.334174410421841,0.383834447850538,30,29
"IGL.NS",0.351231602539389,0.252814526498066,1.11320730885401,1.4709052470693,36,23
"INDIANB.NS",0.347191569480837,0.522474206135814,0.530925627267141,0.658477296166213,31,28
"YESBANK.NS",0.373963789225686,0.362026245242812,0.840179874706053,1.12533403722847,32,27
"INDIGO.NS",-0.0468196403653758,0.388920993406423,-0.299845640116397,-0.283442346087346,15,18
"ZEEL.NS",0.165065863222411,0.214484639254818,0.444177446441509,0.484359157779248,32,27
"BIOCON.NS",0.355577225271643,0.304092717403763,0.939781142587889,1.19568004769,34,25
"INFIBEAM.NS",0.640674592567801,0.523117665997337,1.09129934968288,0.957761807462967,20,8
"CANBK.NS",0.0653974867513809,0.413775947650069,-0.010631688794095,-0.0118063071896134,27,32
"BAJAJ_AUTO.NS",0.0656692919313502,0.233651838214744,-0.0176644530488763,-0.0181017648883912,30,29
"BATAINDIA.NS",0.194467055064369,0.293374802904736,0.424952756585486,0.456992096175646,31,28
"IOC.NS",0.257147648334741,0.299373469980599,0.625810378219565,0.852675060901481,30,29
"ITC.NS",0.0891880833065997,0.180885389967801,0.107203016522083,0.112838343119337,29,30
"CASTROLIND.NS",0.0279081509478311,0.267934952042316,-0.156338217877716,-0.174879208576995,23,30
"JISLJALEQS.NS",0.0838463014248048,0.42630933400619,0.032956532843174,0.0308579702536987,32,27
"CEATLTD.NS",0.506564239752541,0.569474709559722,0.766965781909685,1.09308020867423,34,25
"JSWSTEEL.NS",0.353949084730423,0.26651721854545,1.06616924198722,1.25945783397771,37,22
"JUBLFOOD.NS",0.201589708881309,0.386727822162135,0.34079028575497,0.366723982153895,32,27
"CHOLAFIN.NS",0.380830707600625,0.306332547894943,1.0153478168765,1.32724642973962,32,27
"GLENMARK.NS",0.0482719823744232,0.301439128444158,-0.0714062623321395,-0.0618990487021467,32,27
"HDIL.NS",-0.0197506523188689,0.586711457612513,-0.152625749871221,-0.157081199507161,27,32
"DALMIABHA.NS",0.622812725780002,0.492047204232872,1.12390863552391,1.40456461241267,38,21
"IBULHSGFIN.NS",0.452390863012788,0.358250467289449,1.06795182166892,1.23910876155045,38,21
"INDIACEM.NS",0.18787932807207,0.4857373027701,0.243099929820874,0.257255973849791,30,29
"JPASSOCIAT.NS",-0.217984179830006,0.807401499754861,-0.356428373956029,-0.377619131456843,24,35
"MFSL.NS",0.115902508846068,0.36168490596966,0.127475280908342,0.18320636710385,13,17
"MOTHERSUMI.NS",0.310673267260935,0.31142467782999,0.773466782022824,0.722322956349408,37,22
"FORTIS.NS",0.0826409760264128,0.339386102949644,0.0378458400550374,0.0399677791861144,30,29
"GODFRYPHLP.NS",0.11975631202457,0.475625196321329,0.105040036889761,0.118399829893483,27,32
"GSFC.NS",0.186692481936715,0.452367466385889,0.258409073962272,0.335151036581204,30,29
"KTKBANK.NS",0.102992927886147,0.32585350768057,0.101874932282181,0.0992965490008629,32,27
"HCLTECH.NS",0.15342047264218,0.228524924404107,0.36592878874353,0.361786930998593,34,25
"IBREALEST.NS",0.21360787207808,0.53070638159463,0.270980815773664,0.324800624732882,29,30
"M&M.NS",0.184280996029712,0.227158117234414,0.503985389411783,0.558540233958073,33,26
"IDFC.NS",-0.0935761279251298,0.526613425696259,-0.310232789007241,-0.248854125050308,30,29
"IFCI.NS",-0.0127568741226702,0.416025502572357,-0.19843374377173,-0.197639101205882,29,30
"NCC.NS",0.347141190431576,0.605494205151989,0.458046607571875,0.500755099118964,32,27
"NTPC.NS",0.0574924903608435,0.24348904001601,-0.0505325968496389,-0.0585302408087571,28,31
"IRB.NS",0.212921493630028,0.41148656233022,0.347823921544956,0.443002938332929,31,28
"RCOM.NS",-0.420254252933995,0.73813190925567,-0.663906912363995,-0.730998061098308,23,36
"RELCAPITAL.NS",0.0937795827792858,0.465820638249774,0.0514853936315889,0.0539791683764709,29,30
"SUNTV.NS",0.159628214899001,0.391706860192828,0.22933371909162,0.20251643394588,36,23
"TCS.NS",0.177886732055136,0.218956931785485,0.49365922017831,0.672973931428229,29,30
"M&MFIN.NS",0.141486168314,0.338146537497543,0.212007329683932,0.188881124489532,34,25
"GAIL.NS",0.163309439719259,0.272069024709842,0.343709894802289,0.358329587897982,33,26
"NIITTECH.NS",0.344669348948995,0.37244029725681,0.738031644578413,0.87873846664929,33,26
"OIL.NS",0.0388026209369436,0.228782175097271,-0.135473853708913,-0.139472469964831,30,29
"MRPL.NS",0.196875408145582,0.369800026633849,0.3436419013948,0.4060799859433,27,32
"PEL.NS",0.370874015367753,0.271249242661663,1.10996583273789,1.55940519747758,35,24
"PFC.NS",0.10771548417075,0.405445344613823,0.0935239750985138,0.114189506000656,28,31
"MUTHOOTFIN.NS",0.338638732574713,0.32838253457804,0.818685771650091,0.855301686663556,36,23
"PIDILITIND.NS",0.317823043432388,0.214161528354551,1.15812779952007,1.43012041383685,37,22
"ONGC.NS",0.0335206273853544,0.256758251142862,-0.141284637632695,-0.135963627454809,30,29
"PNB.NS",-0.00800461756004711,0.523645013549576,-0.148576305329334,-0.14740677995589,28,31
"PVR.NS",0.209759974716615,0.334573507841148,0.418333632457801,0.488352052873705,29,30
"SAIL.NS",0.107831627924037,0.415599761222901,0.0915183491800875,0.115573139360966,26,33
"SBIN.NS",0.142402270992817,0.324271999237941,0.223903535631095,0.241953137630298,30,29
"SHREECEM.NS",0.314499184049265,0.251678923040159,0.972280702873718,1.20668034552352,35,24
"RELINFRA.NS",0.0592382078238113,0.39864875433618,-0.026485511163953,-0.0305457558073577,25,34
"RAYMOND.NS",0.271537840345516,0.319566403400367,0.631296701848496,0.724597273911301,33,26
"SIEMENS.NS",0.165748100121028,0.316200366321224,0.303451502539609,0.319663132944086,33,26
"SOUTHBANK.NS",-0.00300184561706918,0.281883301102335,-0.258257474599102,-0.265870212692088,26,33
"SRF.NS",0.526559228834126,0.414072744758805,1.10309748892772,1.46211648495805,36,23
"SRTRANSFIN.NS",0.181841344202222,0.331971306997467,0.337513266909536,0.419450372834519,28,31
"SUNPHARMA.NS",0.0221227394178118,0.290441394196842,-0.164142871477735,-0.161319428177232,27,32
"TATAGLOBAL.NS",0.10069031492096,0.30621620869613,0.100888490505539,0.106647035677777,28,31
"TATAMOTORS.NS",-0.0432711806629064,0.349014224111213,-0.323963313552962,-0.332464787633942,27,32
"TATAMTRDVR.NS",-0.0272578462719689,0.345518424433037,-0.280895209245366,-0.301080292201947,25,34
"UNIONBANK.NS",-0.0236624674376525,0.47067241007983,-0.198565051389095,-0.214091622764725,26,33
"VEDL.NS",0.105638912522332,0.454731899356578,0.0788207044981213,0.0721367043436148,22,17
"STAR.NS",0.0951644694764715,0.454875926445177,0.0557687143776573,0.0556477189656131,29,30
"UJJIVAN.NS",0.0452318398553098,0.438474515525172,-0.0560232878586946,-0.063429878305442,11,16
"ESCORTS.NS",0.480110440928175,0.431428944197423,0.951057694643538,1.20920260727753,32,27
"UBL.NS",0.10066306081497,0.30577364559415,0.100945380357143,0.1097803323429,29,30
"UPL.NS",0.312099025025043,0.308661468189329,0.785010200946561,1.06854784719814,32,26
"WIPRO.NS",0.0600648074402172,0.204537076677589,-0.0475797179422939,-0.0513420822780034,26,33
"BALKRISIND.NS",0.499433945652875,0.347232863629789,1.23731756638584,1.79076458867266,33,26
"CANFINHOME.NS",0.524347583096067,0.374184553693295,1.21477745340436,1.73865069876573,35,24
"IDFCBANK.NS",-0.0581322245573575,0.379268758689686,-0.337303944718805,-0.377426945273738,14,19
"KPIT.NS",0.181567074589627,0.448522517610045,0.249196966359501,0.204165662406162,35,24
"TATAPOWER.NS",0.00510140461033936,0.290754529544075,-0.222508035724794,-0.235392638287336,26,33
"GMRINFRA.NS",-0.00490214381797703,0.49665830781092,-0.15040273463762,-0.158037667285905,26,33
"LUPIN.NS",0.0172164172055684,0.304538665612178,-0.172655273661274,-0.16614601143073,28,31
"BEL.NS",0.263777270697228,0.380303606070301,0.510067860897674,0.641172672664693,29,30
"LICHSGFIN.NS",0.216456379327862,0.27515935459872,0.532999343905521,0.570570940147893,34,25
"ADANIPOWER.NS",0.018954666487718,0.56131497651839,-0.0905765203075684,-0.0990751509316552,29,30
"TECHM.NS",0.18734008589954,0.274809121787819,0.427727657937852,0.418522260091583,34,25
"MCX.NS",0.167857909407688,0.366430502926799,0.267612234153988,0.318824827746592,31,28
"NBCC.NS",0.466534199317772,0.455218584982391,0.871532025600054,1.33572270262127,31,28
"PCJEWELLER.NS",0.1282746826598,0.666726259273542,0.087709247969683,0.0710800346268908,35,24
"BERGEPAINT.NS",0.30421625892136,0.259609568414296,0.902969934798339,1.01099236762965,35,24
"NESTLEIND.NS",0.17270759590322,0.207173655023359,0.4967377345075,0.577332799482598,30,29
"VGUARD.NS",0.383758911363932,0.354037295779173,0.886805687563733,1.13782861159039,33,26
"NHPC.NS",0.0972348432317772,0.289126964440298,0.0949002436615172,0.104313973000225,28,31
"SUZLON.NS",0.0178265709272046,0.596184986067073,-0.0871710193054522,-0.0890790346601249,30,29
